,N_p,V_p,V_He,NS_angle,Vth_p
2017-10-13 00:00:00,4.19,501.5,516.5,-3.25,37.5
2017-10-13 00:01:00,4.1800003,483.0,498.0,-2.25,37.0
2017-10-13 00:02:00,3.85,499.5,515.5,-3.25,38.5
2017-10-13 00:03:00,3.685,496.0,512.0,-3.1,39.0
2017-10-13 00:04:00,4.085,496.0,510.0,-3.2,36.5
2017-10-13 00:05:00,3.8899999,499.5,515.0,-3.0500002,37.5
2017-10-13 00:06:00,4.27,479.0,493.5,-2.2,37.0
2017-10-13 00:07:00,4.3,481.5,496.0,-2.4,36.5
2017-10-13 00:08:00,4.375,478.0,491.5,-2.3,36.0
2017-10-13 00:09:00,4.455,477.5,491.0,-2.0,36.0
2017-10-13 00:10:00,4.9300003,467.0,478.0,-1.2,32.5
2017-10-13 00:11:00,5.01,465.0,475.0,-0.75,32.0
2017-10-13 00:12:00,4.855,466.5,477.0,-1.1,32.5
2017-10-13 00:13:00,4.955,466.0,476.0,-1.3,32.0
2017-10-13 00:14:00,4.8450003,467.0,477.0,-1.4,32.5
2017-10-13 00:15:00,4.635,469.5,481.0,-1.4000001,33.0
2017-10-13 00:16:00,4.6000004,475.0,487.0,-2.0,34.0
2017-10-13 00:17:00,4.66,472.5,484.5,-2.0,33.5
2017-10-13 00:18:00,4.72,472.5,484.0,-1.9,33.0
2017-10-13 00:19:00,4.35,475.5,488.0,-2.1,35.5
2017-10-13 00:20:00,4.76,472.5,483.5,-1.85,33.0
2017-10-13 00:21:00,4.77,474.0,485.5,-2.0,34.0
2017-10-13 00:22:00,5.13,468.0,478.0,-1.6,32.0
2017-10-13 00:23:00,5.245,469.0,479.5,-1.5,33.0
2017-10-13 00:24:00,5.26,469.5,480.5,-1.65,32.5
2017-10-13 00:25:00,5.3050003,471.5,482.5,-2.25,33.5
2017-10-13 00:26:00,5.41,471.5,484.5,-2.1,35.5
2017-10-13 00:27:00,5.22,468.5,482.5,-2.25,37.0
2017-10-13 00:28:00,5.26,469.5,483.0,-2.45,36.0
2017-10-13 00:29:00,5.555,474.5,488.5,-3.0500002,36.5
2017-10-13 00:30:00,5.38,478.5,492.5,-2.9,36.5
2017-10-13 00:31:00,5.41,476.5,490.0,-3.15,36.0
2017-10-13 00:32:00,5.385,482.0,495.5,-3.55,36.0
2017-10-13 00:33:00,5.21,478.5,492.5,-3.25,36.5
2017-10-13 00:34:00,5.05,481.0,496.0,-2.8,37.0
2017-10-13 00:35:00,4.9700003,479.5,493.5,-3.0,36.5
2017-10-13 00:36:00,5.13,476.5,489.0,-1.8,35.0
2017-10-13 00:37:00,5.065,478.0,491.0,-2.0,35.5
2017-10-13 00:38:00,5.185,475.5,488.0,-1.8499999,34.5
2017-10-13 00:39:00,5.42,474.0,485.5,-1.6500001,33.5
2017-10-13 00:40:00,4.95,477.0,490.5,-1.8499999,35.5
2017-10-13 00:41:00,4.7,480.0,493.5,-1.95,35.5
2017-10-13 00:42:00,4.76,480.5,493.5,-2.15,36.0
2017-10-13 00:43:00,5.34,478.0,490.0,-2.3,35.0
2017-10-13 00:44:00,5.25,476.5,488.5,-2.05,34.5
2017-10-13 00:45:00,5.175,477.5,491.5,-1.9,36.0
2017-10-13 00:46:00,5.0649996,476.5,489.5,-1.75,35.5
2017-10-13 00:47:00,5.23,475.0,487.0,-1.9,34.0
2017-10-13 00:48:00,5.045,472.5,484.5,-1.65,34.0
2017-10-13 00:49:00,5.165,472.5,484.0,-1.75,34.5
2017-10-13 00:50:00,5.235,473.0,484.5,-1.3,34.0
2017-10-13 00:51:00,5.295,472.5,484.0,-1.35,33.5
2017-10-13 00:52:00,5.135,474.5,487.0,-1.85,35.0
2017-10-13 00:53:00,5.995,469.5,479.0,-1.7,32.0
2017-10-13 00:54:00,6.295,467.5,476.5,-1.15,31.0
2017-10-13 00:55:00,6.1549997,467.5,477.0,-1.0999999,31.0
2017-10-13 00:56:00,6.17,468.0,477.5,-1.3,32.0
2017-10-13 00:57:00,6.065,468.0,478.0,-1.25,31.5
2017-10-13 00:58:00,4.735,479.5,492.0,-1.5,35.0
2017-10-13 00:59:00,4.35,481.5,494.5,-1.8,35.5
2017-10-13 01:00:00,3.845,488.0,503.5,-1.75,38.0
2017-10-13 01:01:00,3.435,501.5,521.0,-1.9,42.0
2017-10-13 01:02:00,3.685,504.0,522.0,-2.05,41.0
2017-10-13 01:03:00,3.6100001,503.0,525.0,-1.45,44.0
2017-10-13 01:04:00,3.56,504.0,526.5,-1.5,44.0
2017-10-13 01:05:00,4.21,490.0,507.5,-1.4,39.5
2017-10-13 01:06:00,4.75,480.0,493.5,-1.3,36.0
2017-10-13 01:07:00,4.9449997,474.5,487.0,-0.85,34.5
2017-10-13 01:08:00,4.795,474.0,486.5,-0.7,35.0
2017-10-13 01:09:00,5.6400003,471.5,482.5,-0.45,33.0
2017-10-13 01:10:00,5.145,473.5,485.5,0.0,34.0
2017-10-13 01:11:00,4.73,479.5,494.5,-0.75,37.0
2017-10-13 01:12:00,4.7749996,478.0,493.0,-0.7,37.0
2017-10-13 01:13:00,4.115,487.5,504.5,-0.35,39.5
2017-10-13 01:14:00,3.92,494.0,514.0,-0.2,41.5
2017-10-13 01:15:00,4.765,488.0,504.0,0.8,38.5
2017-10-13 01:16:00,6.395,470.5,480.0,0.65,32.0
2017-10-13 01:17:00,6.365,471.5,481.0,0.9,31.5
2017-10-13 01:18:00,6.435,470.0,479.5,0.70000005,32.0
2017-10-13 01:19:00,6.56,468.0,477.5,0.45,31.5
2017-10-13 01:20:00,6.42,468.0,478.0,0.2,32.0
2017-10-13 01:21:00,6.3900003,470.0,480.5,0.85,33.0
2017-10-13 01:22:00,6.6899996,471.5,483.0,1.45,34.5
2017-10-13 01:23:00,6.5299997,475.5,488.5,1.4,36.0
2017-10-13 01:24:00,6.795,474.5,486.0,1.7,34.0
2017-10-13 01:25:00,6.355,482.0,495.5,2.15,36.5
2017-10-13 01:26:00,6.8,473.0,485.5,1.45,34.5
2017-10-13 01:27:00,6.9,475.5,487.0,2.05,34.0
2017-10-13 01:28:00,6.865,479.5,490.5,2.2,34.0
2017-10-13 01:29:00,6.795,474.0,485.5,1.8499999,34.0
2017-10-13 01:30:00,6.7349997,476.5,488.5,1.95,34.5
2017-10-13 01:31:00,6.6450005,485.5,499.0,1.8,36.0
2017-10-13 01:32:00,6.69,473.5,486.0,1.15,35.0
2017-10-13 01:33:00,6.62,474.0,486.0,1.6,34.0
2017-10-13 01:34:00,6.0699997,474.0,486.5,-0.19999999,35.5
2017-10-13 01:35:00,6.535,474.0,484.0,1.35,32.5
2017-10-13 01:36:00,6.4300003,475.5,488.5,0.85,35.5
2017-10-13 01:37:00,6.575,499.5,519.5,1.8000001,43.0
2017-10-13 01:38:00,5.685,490.5,508.0,0.7,39.5
2017-10-13 01:39:00,5.915,478.0,491.0,-0.55,36.0
2017-10-13 01:40:00,6.5249996,482.5,496.5,-2.35,37.0
2017-10-13 01:41:00,6.48,479.5,492.5,-1.6500001,36.0
2017-10-13 01:42:00,6.365,478.5,492.0,-1.0999999,36.0
2017-10-13 01:43:00,6.395,478.0,492.0,-1.05,36.5
2017-10-13 01:44:00,6.06,480.5,494.0,-1.75,37.0
2017-10-13 01:45:00,5.68,476.5,491.5,-0.5,37.5
2017-10-13 01:46:00,5.175,478.5,494.0,-0.75,38.5
2017-10-13 01:47:00,4.885,483.5,501.0,-0.45,40.0
2017-10-13 01:48:00,4.55,490.0,510.0,-1.15,42.5
2017-10-13 01:49:00,4.32,499.0,521.0,-2.3,44.0
2017-10-13 01:50:00,5.3050003,483.0,498.0,-2.15,38.0
2017-10-13 01:51:00,5.865,476.5,490.5,-1.45,37.0
2017-10-13 01:52:00,6.435,475.0,487.5,0.2,35.5
2017-10-13 01:53:00,6.43,476.5,490.0,0.15,36.5
2017-10-13 01:54:00,6.38,480.0,494.5,1.25,37.0
2017-10-13 01:55:00,6.3450003,481.0,495.5,1.45,37.5
2017-10-13 01:56:00,6.365,481.5,496.0,1.3,37.5
2017-10-13 01:57:00,6.2650003,481.0,495.0,0.9,37.0
2017-10-13 01:58:00,5.92,503.0,521.0,1.8,41.0
2017-10-13 01:59:00,5.47,506.0,530.0,1.95,46.5
2017-10-13 02:00:00,5.86,490.5,508.0,1.95,40.0
2017-10-13 02:01:00,5.43,498.0,517.5,1.5999999,42.5
2017-10-13 02:02:00,5.285,501.0,523.0,1.9,44.5
2017-10-13 02:03:00,5.615,501.0,522.0,1.9,43.5
2017-10-13 02:04:00,5.415,499.5,521.0,1.9,43.5
2017-10-13 02:05:00,5.645,499.5,520.0,1.3499999,43.0
2017-10-13 02:06:00,5.255,503.0,525.0,2.0,44.0
2017-10-13 02:07:00,5.59,500.5,521.0,1.8,43.0
2017-10-13 02:08:00,5.885,495.5,512.5,1.8499999,40.0
2017-10-13 02:09:00,6.065,493.0,510.0,1.55,40.0
2017-10-13 02:10:00,5.375,501.5,523.5,1.95,44.0
2017-10-13 02:11:00,5.395,501.5,522.5,2.0,43.0
2017-10-13 02:12:00,5.2650003,500.5,521.0,2.2,43.5
2017-10-13 02:13:00,5.475,503.5,526.5,2.0,45.0
2017-10-13 02:14:00,5.33,522.5,542.5,2.75,42.5
2017-10-13 02:15:00,6.2650003,516.0,541.0,2.05,47.0
2017-10-13 02:16:00,6.745,511.5,536.0,2.25,46.5
2017-10-13 02:17:00,5.95,532.5,555.0,2.85,44.5
2017-10-13 02:18:00,6.0,535.0,557.5,3.0,45.0
2017-10-13 02:19:00,5.925,539.5,562.0,3.1,44.5
2017-10-13 02:20:00,5.91,533.5,555.5,2.8,44.5
2017-10-13 02:21:00,5.99,531.5,554.5,2.9,45.0
2017-10-13 02:22:00,5.95,529.0,552.5,2.65,45.5
2017-10-13 02:23:00,6.395,478.0,492.0,0.55,37.0
2017-10-13 02:24:00,5.85,477.0,491.0,-0.90000004,37.0
2017-10-13 02:25:00,5.65,478.5,493.0,-1.5,36.5
2017-10-13 02:26:00,5.58,480.5,494.5,-0.8,37.0
2017-10-13 02:27:00,5.84,476.5,490.0,-0.65,36.0
2017-10-13 02:28:00,5.485,476.0,489.5,-0.9,35.5
2017-10-13 02:29:00,5.38,476.0,488.5,-1.05,35.0
2017-10-13 02:30:00,5.06,475.5,489.0,-0.79999995,35.5
2017-10-13 02:31:00,4.87,476.5,489.5,-1.05,35.0
2017-10-13 02:32:00,5.08,475.5,488.5,-0.9,35.5
2017-10-13 02:33:00,5.48,473.5,484.5,-0.9,33.5
2017-10-13 02:34:00,5.42,473.0,483.5,-0.75,33.0
2017-10-13 02:35:00,5.6099997,474.0,484.5,-0.3,33.0
2017-10-13 02:36:00,5.67,474.5,486.5,-0.15,34.0
2017-10-13 02:37:00,5.675,475.0,486.5,-0.05,34.0
2017-10-13 02:38:00,6.085,474.0,485.5,0.5,33.5
2017-10-13 02:39:00,6.255,477.0,488.0,0.79999995,33.5
2017-10-13 02:40:00,5.97,475.0,487.0,0.6,34.5
2017-10-13 02:41:00,5.925,476.0,488.0,0.75,34.5
2017-10-13 02:42:00,5.6549997,476.5,489.0,0.7,35.0
2017-10-13 02:43:00,5.46,474.0,486.0,-0.25,34.5
2017-10-13 02:44:00,5.575,472.5,484.0,0.1,33.5
2017-10-13 02:45:00,3.5749998,490.0,507.0,-1.95,39.5
2017-10-13 02:46:00,3.32,493.0,509.5,-2.2,38.5
2017-10-13 02:47:00,3.0749998,493.0,509.0,-2.25,38.0
2017-10-13 02:48:00,3.105,493.5,510.5,-2.25,39.0
2017-10-13 02:49:00,3.23,492.5,509.0,-2.25,39.0
2017-10-13 02:50:00,3.2849998,488.5,504.0,-2.35,37.5
2017-10-13 02:51:00,3.19,489.0,505.0,-2.1,38.0
2017-10-13 02:52:00,3.625,482.0,496.5,-2.1,37.0
2017-10-13 02:53:00,3.5549998,483.0,497.0,-2.05,37.0
2017-10-13 02:54:00,3.9,477.0,489.5,-1.9,34.5
2017-10-13 02:55:00,3.855,478.0,491.0,-2.05,35.5
2017-10-13 02:56:00,3.895,479.5,493.5,-2.3000002,36.0
2017-10-13 02:57:00,4.0950003,477.0,489.5,-2.0,34.5
2017-10-13 02:58:00,4.31,473.5,484.5,-1.8,33.5
2017-10-13 02:59:00,4.21,478.0,490.5,-1.95,35.0
2017-10-13 03:00:00,3.5,491.0,506.0,-2.2,38.0
2017-10-13 03:01:00,3.4850001,495.0,512.5,-2.05,40.0
2017-10-13 03:02:00,4.035,491.5,509.0,-1.8,40.0
2017-10-13 03:03:00,4.3050003,484.0,500.0,-1.4,38.5
2017-10-13 03:04:00,5.035,476.0,489.0,-1.0,36.0
2017-10-13 03:05:00,5.1549997,475.0,488.5,-0.65000004,36.0
2017-10-13 03:06:00,4.365,488.5,505.0,-1.7,38.5
2017-10-13 03:07:00,5.105,474.5,487.5,-0.90000004,36.0
2017-10-13 03:08:00,4.465,485.5,500.5,-1.6,37.5
2017-10-13 03:09:00,4.9300003,479.0,494.0,-0.75,37.5
2017-10-13 03:10:00,5.13,479.5,494.5,-0.25,37.5
2017-10-13 03:11:00,5.385,478.5,493.0,0.0,37.0
2017-10-13 03:12:00,5.4049997,476.5,490.5,0.0,36.5
2017-10-13 03:13:00,5.215,476.0,489.0,-0.25,36.0
2017-10-13 03:14:00,5.3999996,475.5,488.5,-0.15,35.0
2017-10-13 03:15:00,5.495,473.5,486.0,0.049999997,35.5
2017-10-13 03:16:00,5.71,474.5,487.5,0.35000002,35.5
2017-10-13 03:17:00,5.56,475.5,487.0,0.4,34.5
2017-10-13 03:18:00,5.6499996,478.0,490.0,1.35,35.0
2017-10-13 03:19:00,5.925,481.5,494.5,2.05,36.0
2017-10-13 03:20:00,5.785,480.5,494.0,1.9,36.0
2017-10-13 03:21:00,5.91,480.0,492.5,2.05,35.5
2017-10-13 03:22:00,5.67,483.0,496.5,1.8499999,36.5
2017-10-13 03:23:00,5.515,491.0,507.5,1.05,39.0
2017-10-13 03:24:00,5.505,486.5,502.0,1.4000001,38.5
2017-10-13 03:25:00,5.6099997,485.0,499.5,1.4,37.5
2017-10-13 03:26:00,5.5699997,484.0,498.5,1.45,37.5
2017-10-13 03:27:00,5.48,481.0,495.0,1.25,37.0
2017-10-13 03:28:00,5.6,478.5,492.5,1.45,36.5
2017-10-13 03:29:00,5.67,482.5,497.0,1.8,37.5
2017-10-13 03:30:00,5.61,479.5,493.0,1.2,36.5
2017-10-13 03:31:00,5.385,480.0,494.0,1.1,36.5
2017-10-13 03:32:00,5.35,482.0,496.5,0.7,37.0
2017-10-13 03:33:00,5.625,478.5,492.5,0.9,36.5
2017-10-13 03:34:00,5.75,473.5,484.5,0.5,34.0
2017-10-13 03:35:00,4.12,493.0,512.0,-1.6500001,41.0
2017-10-13 03:36:00,4.545,482.5,498.0,-1.3,37.5
2017-10-13 03:37:00,4.995,475.0,489.0,-0.95,36.0
2017-10-13 03:38:00,4.8500004,478.0,492.0,-1.3499999,37.0
2017-10-13 03:39:00,4.535,484.0,499.0,-1.5999999,38.0
2017-10-13 03:40:00,4.785,476.5,490.5,-1.3499999,37.0
2017-10-13 03:41:00,4.63,478.5,493.5,-1.1,37.5
2017-10-13 03:42:00,5.3450003,472.5,484.0,-0.55,34.5
2017-10-13 03:43:00,5.825,470.5,481.0,0.35,32.5
2017-10-13 03:44:00,5.59,470.0,481.0,-0.35,32.5
2017-10-13 03:45:00,5.615,470.0,481.0,-0.15,33.0
2017-10-13 03:46:00,5.425,471.5,482.5,-0.15,33.5
2017-10-13 03:47:00,5.5299997,471.0,482.0,-0.15,33.0
2017-10-13 03:48:00,5.27,475.0,487.5,-0.3,35.0
2017-10-13 03:49:00,4.505,481.5,497.0,-1.5999999,38.0
2017-10-13 03:50:00,4.435,482.0,497.5,-1.45,38.0
2017-10-13 03:51:00,4.4700003,482.0,497.5,-1.4,38.0
2017-10-13 03:52:00,4.385,482.0,498.0,-1.45,38.5
2017-10-13 03:53:00,4.375,483.5,499.0,-1.3499999,38.5
2017-10-13 03:54:00,4.0299997,494.5,513.5,-1.85,41.0
2017-10-13 03:55:00,4.875,477.5,491.5,-0.75,36.5
2017-10-13 03:56:00,4.13,488.5,503.5,-1.5999999,38.0
2017-10-13 03:57:00,3.3200002,517.5,540.5,-1.55,44.5
2017-10-13 03:58:00,4.2,492.5,511.0,-1.5,40.5
2017-10-13 03:59:00,3.525,515.0,537.5,-2.4499998,44.5
2017-10-13 04:00:00,3.92,509.5,531.0,-2.6,44.0
2017-10-13 04:01:00,3.6599998,513.0,535.0,-2.1,44.0
2017-10-13 04:02:00,3.845,512.0,532.5,-2.1999998,42.5
2017-10-13 04:03:00,3.755,501.0,521.0,-2.0,42.0
2017-10-13 04:04:00,4.08,499.5,518.5,-1.3,41.5
2017-10-13 04:05:00,4.1549997,481.5,496.5,-0.75,37.5
2017-10-13 04:06:00,4.3900003,479.0,492.5,-0.55,36.0
2017-10-13 04:07:00,4.25,484.5,499.5,-1.2,37.5
2017-10-13 04:08:00,4.175,483.5,498.0,-1.35,37.5
2017-10-13 04:09:00,4.36,478.0,492.0,-1.1,37.0
2017-10-13 04:10:00,4.26,481.5,497.0,-1.3,37.5
2017-10-13 04:11:00,4.81,474.0,486.5,-0.39999998,34.5
2017-10-13 04:12:00,4.215,493.5,511.0,-1.8,40.0
2017-10-13 04:13:00,3.83,493.5,511.0,-2.05,40.0
2017-10-13 04:14:00,4.06,489.5,505.5,-1.8499999,38.5
2017-10-13 04:15:00,3.6100001,502.0,521.0,-2.1,41.5
2017-10-13 04:16:00,3.59,506.5,530.0,-2.1,45.0
2017-10-13 04:17:00,3.29,512.0,536.5,-1.8,45.5
2017-10-13 04:18:00,3.225,512.0,535.5,-2.15,45.0
2017-10-13 04:19:00,3.52,503.0,522.0,-2.0,41.5
2017-10-13 04:20:00,3.53,500.5,519.0,-1.8,41.0
2017-10-13 04:21:00,3.605,497.5,515.5,-1.7,40.5
2017-10-13 04:22:00,3.895,486.0,502.0,-1.2,38.0
2017-10-13 04:23:00,3.71,498.0,516.0,-1.15,40.5
2017-10-13 04:24:00,4.065,485.5,501.0,-1.0,38.0
2017-10-13 04:25:00,4.085,489.0,505.5,-1.1,39.0
2017-10-13 04:26:00,3.77,494.0,512.5,-1.25,40.5
2017-10-13 04:27:00,4.15,505.0,527.5,-1.6500001,45.0
2017-10-13 04:28:00,4.16,503.0,524.5,-1.25,43.5
2017-10-13 04:29:00,4.255,495.0,514.0,-0.85,41.0
2017-10-13 04:30:00,4.1800003,495.0,513.5,-1.15,41.0
2017-10-13 04:31:00,4.41,496.0,513.5,-1.2,40.5
2017-10-13 04:32:00,4.42,497.5,517.0,-1.3499999,41.5
2017-10-13 04:33:00,4.255,492.0,509.5,-1.25,39.5
2017-10-13 04:34:00,4.2749996,493.5,511.5,-0.8,40.5
2017-10-13 04:35:00,4.595,486.0,502.0,-0.4,38.5
2017-10-13 04:36:00,4.13,496.0,514.0,-0.39999998,40.5
2017-10-13 04:37:00,4.085,496.0,515.0,-0.45000002,41.0
2017-10-13 04:38:00,4.545,488.5,505.5,-0.6,39.0
2017-10-13 04:39:00,5.27,475.0,488.5,0.049999997,36.0
2017-10-13 04:40:00,5.29,474.0,487.0,-0.15,36.0
2017-10-13 04:41:00,5.1099997,474.0,488.0,-0.25,36.5
2017-10-13 04:42:00,5.06,474.0,487.0,-0.4,36.0
2017-10-13 04:43:00,5.28,474.0,487.0,-0.05,36.0
2017-10-13 04:44:00,5.24,477.5,491.5,0.049999997,36.5
2017-10-13 04:45:00,5.27,476.5,490.5,0.25,36.5
2017-10-13 04:46:00,5.2349997,476.0,490.0,0.15,37.0
2017-10-13 04:47:00,4.34,489.5,507.5,-0.3,40.5
2017-10-13 04:48:00,3.915,493.5,512.0,-0.65,41.0
2017-10-13 04:49:00,4.07,495.0,513.0,-0.70000005,40.5
2017-10-13 04:50:00,4.34,487.0,504.0,-0.85,39.0
2017-10-13 04:51:00,4.2799997,486.0,503.0,-0.7,39.0
2017-10-13 04:52:00,4.325,486.5,503.5,-0.7,39.0
2017-10-13 04:53:00,4.08,492.5,510.0,-0.70000005,40.0
2017-10-13 04:54:00,4.015,497.5,517.0,-0.8,42.0
2017-10-13 04:55:00,4.1949997,497.0,515.5,-0.95,40.5
2017-10-13 04:56:00,3.99,502.0,523.0,-1.0,43.0
2017-10-13 04:57:00,3.94,498.0,518.0,-0.9,42.0
2017-10-13 04:58:00,4.325,487.0,503.5,-0.65,39.0
2017-10-13 04:59:00,4.29,490.5,507.5,-0.75,39.5
2017-10-13 05:00:00,4.33,489.5,507.0,-0.85,40.0
2017-10-13 05:01:00,4.24,493.0,511.5,-1.15,41.0
2017-10-13 05:02:00,3.9850001,493.5,511.5,-1.45,41.0
2017-10-13 05:03:00,4.08,492.5,511.0,-1.25,40.5
2017-10-13 05:04:00,4.0950003,494.0,513.0,-1.4000001,41.0
2017-10-13 05:05:00,3.775,502.0,524.5,-1.55,44.5
2017-10-13 05:06:00,3.9700003,497.0,516.0,-1.55,42.0
2017-10-13 05:07:00,4.06,501.0,521.5,-1.8,43.0
2017-10-13 05:08:00,4.105,502.5,523.0,-2.0,43.0
2017-10-13 05:09:00,4.09,497.5,517.5,-1.65,42.5
2017-10-13 05:10:00,3.855,505.0,528.0,-1.6500001,44.5
2017-10-13 05:11:00,3.97,505.5,529.0,-1.9000001,45.0
2017-10-13 05:12:00,3.67,504.5,527.5,-1.6500001,45.0
2017-10-13 05:13:00,3.7150002,505.5,528.0,-1.6,44.5
2017-10-13 05:14:00,3.915,503.0,524.5,-1.5,43.5
2017-10-13 05:15:00,3.78,500.0,521.0,-1.5,43.0
2017-10-13 05:16:00,4.7,483.0,497.5,0.45000002,37.5
2017-10-13 05:17:00,4.87,481.0,495.0,0.6,37.0
2017-10-13 05:18:00,4.485,488.0,504.5,0.35000002,38.5
2017-10-13 05:19:00,3.855,490.5,508.0,-0.8,39.5
2017-10-13 05:20:00,3.705,499.5,519.0,-0.85,42.0
2017-10-13 05:21:00,3.9450002,497.0,515.5,-0.65,41.0
2017-10-13 05:22:00,4.0,492.5,510.5,-0.9,40.5
2017-10-13 05:23:00,4.135,499.0,520.5,-0.95000005,44.0
2017-10-13 05:24:00,4.1800003,499.5,521.5,-0.95,44.0
2017-10-13 05:25:00,4.14,502.5,525.0,-1.35,45.0
2017-10-13 05:26:00,4.2200003,505.0,529.5,-1.5,46.5
2017-10-13 05:27:00,4.2,506.0,529.5,-1.1,45.5
2017-10-13 05:28:00,4.21,508.5,532.5,-1.2,46.5
2017-10-13 05:29:00,4.46,490.5,509.5,-0.4,41.5
2017-10-13 05:30:00,4.7200003,498.5,519.5,-0.35000002,43.0
2017-10-13 05:31:00,4.605,500.0,520.5,-0.2,43.0
2017-10-13 05:32:00,4.535,500.5,522.5,-0.45000002,44.0
2017-10-13 05:33:00,4.45,501.0,523.5,-1.05,44.5
2017-10-13 05:34:00,4.46,502.0,525.0,-1.1,45.0
2017-10-13 05:35:00,4.325,503.5,527.0,-1.5,45.5
2017-10-13 05:36:00,4.31,503.5,527.5,-1.1500001,46.0
2017-10-13 05:37:00,4.31,504.0,528.0,-1.55,46.0
2017-10-13 05:38:00,4.315,506.0,530.0,-0.95000005,46.0
2017-10-13 05:39:00,4.535,504.0,528.0,-1.5,46.0
2017-10-13 05:40:00,4.415,505.0,529.0,-1.6,46.0
2017-10-13 05:41:00,4.45,504.0,528.5,-1.7,45.5
2017-10-13 05:42:00,4.395,502.5,526.0,-1.2,45.0
2017-10-13 05:43:00,4.295,505.0,529.0,-1.4,46.0
2017-10-13 05:44:00,4.4399996,503.0,525.5,-1.3,45.0
2017-10-13 05:45:00,4.585,503.0,526.5,-1.9,45.5
2017-10-13 05:46:00,4.415,504.5,529.0,-1.0,45.5
2017-10-13 05:47:00,4.41,505.0,529.0,-1.6500001,46.0
2017-10-13 05:48:00,4.5,504.5,529.0,-1.45,46.0
2017-10-13 05:49:00,4.5699997,504.0,527.5,-1.65,45.0
2017-10-13 05:50:00,4.4300003,506.0,530.5,-0.95000005,46.5
2017-10-13 05:51:00,4.645,503.0,526.0,-1.4,45.0
2017-10-13 05:52:00,4.49,502.0,524.0,-1.45,44.0
2017-10-13 05:53:00,4.2799997,507.0,530.0,-0.9,45.5
2017-10-13 05:54:00,4.445,506.5,530.0,-0.84999996,46.0
2017-10-13 05:55:00,4.4700003,504.0,527.0,-0.75,45.0
2017-10-13 05:56:00,4.37,504.5,528.0,-1.35,45.5
